"","elevation","nd"
"642",393.32568359375,0.0504300408065319
"643",407.663513183594,0.0572125241160393
"644",388.839141845703,0.0466803014278412
"645",405.458160400391,0.032832209020853
"646",390.043640136719,0.031200960278511
"647",359.953125,0.0307376608252525
"648",321.607208251953,0.0230868514627218
"649",287.610931396484,0.0149691635742784
"650",272.051086425781,0.0205086003988981
"651",277.153076171875,0.0315499193966389
"652",288.697662353516,0.0256794281303883
"653",295.581237792969,0.0156794209033251
"654",296.475616455078,-0.000106123647128697
"655",416.026977539062,0.0308324173092842
"656",360.52783203125,0.0126979798078537
"657",404.116394042969,0.04397102445364
"658",426.293731689453,0.0219529904425144
"659",447.321044921875,0.032973263412714
"660",470.602416992188,0.032613929361105
"661",448.924835205078,0.0466326698660851
"662",398.280517578125,0.0601174235343933
"663",373.414855957031,0.0596083700656891
"664",382.871978759766,0.0663986802101135
"665",394.432708740234,0.0620271563529968
"666",375.272277832031,0.0463373921811581
"667",394.575164794922,0.0452071279287338
"668",434.12451171875,0.0598630271852016
"669",446.188995361328,0.0722099840641022
"670",430.918395996094,0.0545898377895355
"671",440.557556152344,0.0562274605035782
"672",431.265777587891,0.0481842830777168
"673",380.694854736328,0.0388521030545235
"674",357.746612548828,0.0350951254367828
"675",318.124389648438,0.0269124004989862
"676",278.321105957031,0.0281829889863729
"677",264.526794433594,0.0374389849603176
"678",274.318786621094,0.0360963679850101
"679",287.0732421875,0.0321785099804401
"680",282.608917236328,0.0263814814388752
"681",341.150634765625,-0.00222736992873251
"682",411.592803955078,0.0300499349832535
"683",411.069915771484,0.0363259054720402
"684",415.710418701172,0.0385430864989758
"685",415.822021484375,0.0474990718066692
"686",396.136108398438,0.0601944401860237
"687",411.5068359375,0.0674636587500572
"688",446.124298095703,0.0653874129056931
"689",390.622283935547,0.0253116898238659
"690",430.924194335938,0.0241639874875546
"691",393.184906005859,0.0179165303707123
"692",389.969360351562,-0.00614084489643574
"693",416.993835449219,-0.00830234307795763
"694",415.382904052734,0.02596465498209
"695",395.207458496094,0.0433851256966591
"696",384.321441650391,0.04557815939188
"697",386.717529296875,0.0584008023142815
"698",389.791351318359,0.0590285882353783
"699",395.246368408203,0.0519372820854187
"700",422.619018554688,0.0557350963354111
"701",465.998168945312,0.0712062269449234
"702",487.576995849609,0.0832641422748566
"703",471.334686279297,0.0832469835877419
"704",461.021942138672,0.0767984390258789
"705",408.404937744141,0.0450826920568943
"706",372.056976318359,0.0377395711839199
"707",340.298309326172,0.044289842247963
"708",304.037567138672,0.0406563393771648
"709",283.589813232422,0.0383914448320866
"710",259.029571533203,0.0399871654808521
"711",256.960662841797,0.0462716408073902
"712",266.410247802734,0.0441471301019192
"713",274.764770507812,0.0346374027431011
"714",280.491973876953,0.0219500921666622
"715",324.272644042969,-0.0195179022848606
"716",388.869689941406,0.0208403151482344
"717",367.456420898438,0.0293920990079641
"718",351.627471923828,0.0308741573244333
"719",356.811798095703,0.0482405871152878
"720",401.087005615234,0.0715507492423058
"721",461.979614257812,0.0788706615567207
"722",475.9365234375,0.0708484351634979
"723",482.143768310547,0.057038925588131
"724",510.407745361328,0.0456705577671528
"725",661.530395507812,0.043086513876915
"726",467.329071044922,0.0331144146621227
"727",470.480316162109,0.0359217599034309
"728",458.553527832031,0.0273202881217003
"729",448.222839355469,0.0354945324361324
"730",492.634826660156,0.0390632897615433
"731",384.111419677734,0.00631030090153217
"732",370.954895019531,0.0296541452407837
"733",388.106658935547,0.0337573327124119
"734",405.830963134766,0.0443498343229294
"735",411.435729980469,0.0555396378040314
"736",412.646881103516,0.0591613948345184
"737",420.269195556641,0.058223519474268
"738",446.974700927734,0.0596283785998821
"739",481.665069580078,0.0781348273158073
