,V1,mean_lich_pre,lich_percent_05,lich_percent_10,lich_percent_20,shrub_pre,shrub_20,tree_pre,elevation,dnbr,end_recovered
6016,142352,10.3710556,1.720283866,1.844129682,6.674537182,15.3635184,34.38367844,17.77527173,820.4086304,0.089972429,64.35735606
6017,142359,12.27506002,2.327821016,2.234919786,6.855969429,10.799366,32.7136879,19.24258423,679.1164551,0.087838478,55.85283835
6018,142366,13.63455168,4.204944611,3.838827133,6.687524796,10.71262169,27.14992714,15.76595688,592.1733398,0.072813176,49.04836588
6019,142373,13.40676117,3.441382647,3.326524734,5.746894836,10.35342789,27.04116631,16.20865059,540.2769165,0.075887248,42.8656464
6020,142380,10.14849377,1.484216094,1.501407385,4.743685246,8.466997941,30.16219139,19.33222262,616.9813843,0.091307379,46.74275173
6021,142387,10.43766276,0.790820956,0.951475322,5.080345631,7.535269578,30.83874702,21.34342766,595.4342651,0.099407151,48.67321111
6022,142394,11.96695455,0.447870374,0.812283933,5.15690136,6.471847693,30.1356926,22.91707611,639.4406128,0.101416864,43.09284654
6023,142401,13.12370777,0.637141943,1.303296328,6.762142181,4.864829381,28.70679092,22.11431058,663.9436646,0.106228441,51.52615632
6024,142408,14.29653104,0.597820997,1.817851901,7.986086369,6.23854955,26.19161224,18.97499847,679.7981567,0.114843093,55.86030867
6025,142415,11.92266877,0.856376529,1.584339499,6.878314972,9.656434059,26.69491386,16.327624,787.3247681,0.110559769,57.69106818
6026,142422,10.75772222,1.048567891,1.193808556,6.099636078,12.15926743,31.478508,15.75688903,716.9071655,0.105136037,56.70007046
6027,142429,12.24294885,0.870586395,1.410802484,6.404352188,14.7885472,34.45931625,15.4830761,757.182251,0.107399315,52.31053618
6028,142436,15.07813199,1.004018545,1.496975303,6.013765335,16.44328753,36.34848785,16.90992228,785.9171143,0.117839485,39.88402103
6029,142443,15.06298574,2.813314915,3.030283928,5.77667284,15.93596903,31.91533279,17.72082265,719.6251831,0.101856709,38.35011823
6030,142450,16.26502895,4.280920029,4.409543037,6.356104851,15.52663994,28.27978325,18.08375549,715.3363647,0.084981628,39.07834944
6031,142457,17.50536855,2.859234571,2.977506161,6.42246294,18.2507712,33.70334625,18.55755552,795.6913452,0.095824815,36.68853313
6032,142464,12.76068719,2.315808535,2.853166819,5.96312952,24.78429413,38.40935135,15.58516852,857.0568848,0.096119113,46.73047329
6033,142527,15.56817691,3.758228302,4.330228329,9.250247002,8.652244886,27.3081913,36.3754158,520.3822021,0.073167317,59.41766372
6034,142534,15.25847308,1.521240711,1.960456729,8.115530968,8.896956762,33.0887413,35.12326431,526.3978882,0.091438241,53.18704517
6035,142541,16.05929406,1.06798768,1.800876617,7.805308819,8.466092428,33.54803848,31.67316246,503.3093872,0.089974187,48.60306304
6036,142548,16.61018372,0.746716022,2.15030241,7.222129822,8.195125262,31.60726547,29.13509687,494.8981323,0.082920305,43.4801321
6037,142555,16.65692647,2.390043259,3.713259459,6.755746841,8.912687302,27.36280823,25.71206792,465.8344421,0.068985946,40.55818372
6038,142562,16.29886055,4.497216225,5.629358292,7.248388767,7.42222023,19.8150177,22.00630061,432.21698,0.054466024,44.47175154
6039,142569,17.6801726,3.230154276,4.354672909,7.76077795,7.327335517,21.87458611,25.71233114,447.8963928,0.071130119,43.89537435
6040,142576,12.74408849,1.338333368,2.11519742,5.914685249,11.69644674,33.3452301,29.54906972,510.7254639,0.101031944,46.41120668
6041,142597,11.69462363,1.544604897,2.349993706,6.652561665,11.07440948,33.87107468,30.65521749,497.7429504,0.109876223,56.88564143
6042,142604,12.71487268,1.129265428,1.548888922,6.530117035,9.938047409,34.85645676,32.27746073,461.7932129,0.107687667,51.35810008
6043,142611,12.84176763,0.328814805,0.771734595,5.485358238,10.57566706,35.26711655,32.30117035,476.5108643,0.108578838,42.71497816
6044,142618,13.82296689,0.271876544,0.495697528,5.973394871,10.54612382,35.01064682,31.95347722,498.9489136,0.115486145,43.21355116
6045,142625,14.3901523,0.101623461,0.307080239,6.544308662,9.274032911,38.22713089,32.75022634,542.3095093,0.131441146,45.47768869
6046,142632,14.79723676,0.320203692,1.365234494,6.624783993,10.2684075,38.81837845,31.28777568,547.975769,0.124314182,44.77041288
6047,142639,13.64285978,0.686438262,2.109006166,6.120777607,10.85008812,33.6611557,29.37201246,492.5096741,0.100964554,44.86432982
6048,142646,11.09719117,0.69233948,1.907962918,5.865604877,11.90096664,32.40667343,29.82675107,472.5686035,0.095925398,52.85666242
6049,142667,10.5093991,0.663987637,1.909203649,5.868006229,15.00334771,35.36860657,30.57781029,567.3657837,0.106718399,55.83579209
6050,142674,13.09402053,1.135154366,2.750364065,7.157049179,12.68401877,33.46788406,30.11091805,612.7737427,0.102873594,54.65891217
6051,142681,12.14154752,0.799777746,1.913666725,7.015246868,14.36520576,36.3764267,29.80892563,562.5647583,0.116065495,57.77885279
6052,142688,12.35359701,2.144333363,2.512061834,7.876870155,13.95663548,34.27616119,28.65836589,529.9939575,0.100671865,63.76175418
6053,142709,10.22245884,0.424327165,1.508821011,5.010833263,9.964701335,33.04010391,27.40953509,472.4301453,0.125039011,49.01788642
6054,142716,11.30216853,0.140314817,0.951462984,6.497722149,11.47306983,36.34288025,28.5280145,513.8444824,0.144358173,57.49093311
6055,142723,10.7076753,2.020839453,2.130339622,7.389018536,11.29415639,31.0566349,26.08744876,487.3673401,0.129526243,69.00674824
6056,142730,10.49470329,4.722845554,4.992660522,7.887487411,10.07655748,23.22177124,23.66681862,454.9052429,0.07126978,75.15684047
6057,142744,10.23126348,9.090024948,9.467506409,10.17303085,16.03813394,19.28263664,11.68672848,638.3450317,0.006896169,99.43083642
6058,143059,11.29185168,1.896666646,1.947777748,5.927777767,23.97740746,40.66222382,19.21814791,956.4529419,0.100010946,52.49606473
6059,143101,11.53185209,1.361111164,1.74000001,5.944444656,28.47481473,41.97999954,16.29592641,868.3440552,0.089243509,51.54804807
6060,143213,10.1414814,3.76555562,3.671111107,5.51777792,3.466666698,23.02000046,18.93962924,445.1990356,0.094558232,54.4080071
6061,143227,13.0492595,0.215555549,0.560000002,7.092222214,4.759629567,24.17555618,29.41259193,559.7597046,0.134117052,54.34961433
6062,143269,13.60390727,3.608827353,3.215919971,6.32917881,15.27354908,30.01451111,13.9140679,737.3170776,0.087659806,46.52471298
6063,143276,13.11837451,3.625012398,3.242882729,4.702598572,9.21756808,24.10965347,16.72883097,662.4397583,0.092776529,35.84741821
6064,143283,12.52300835,4.272950649,4.020555496,4.91821003,6.890872478,21.84753609,18.73688316,576.3455811,0.087470792,39.27339097
6065,143290,14.93354511,3.45554328,3.543462992,6.193191528,5.791602929,24.60596848,21.97730064,542.1536865,0.086191095,41.47167656
6066,143297,14.96584956,1.830746889,2.316901207,6.992339611,3.861561855,24.74260521,23.75282097,562.4514771,0.097728387,46.72196913
6067,143304,15.24808216,1.06439507,1.997746944,7.339753151,4.630386988,24.04858589,21.9013265,647.1207275,0.115766585,48.13558239
6068,143311,12.86303679,0.631265402,1.58093822,6.38024044,7.710765521,29.91540718,21.61776479,680.508728,0.107402265,49.6013542
6069,143325,13.64007632,1.376481533,2.231678963,5.851135731,17.31927808,32.84672928,8.786261559,897.7773438,0.101874679,42.8966495
6070,143332,18.13258044,2.61793828,2.907611132,6.324086189,15.54450194,31.18837738,8.833454768,885.6591187,0.110022992,34.87692339
6071,143339,15.75257428,2.442024708,2.063438416,5.180524826,13.63959471,30.07961655,14.57333755,736.9608154,0.101890139,32.88684587
6072,143346,12.29507192,1.223172784,1.037012339,4.007814884,15.1941665,33.45359421,18.47178205,710.024231,0.100294486,32.59692103
6073,143353,11.42468739,0.767734587,0.871919751,4.355993748,22.66889699,40.61073685,17.36408043,785.6589355,0.10616383,38.1279032
6074,143360,10.85458851,0.722240746,0.660635769,3.984462976,25.0057017,40.88231659,17.42628415,836.1639404,0.102452345,36.70763727
6075,143374,10.27723217,4.777049065,4.702789783,6.439845562,25.89787038,37.09088898,10.86978817,949.5278931,0.084244125,62.66128327
6076,143381,13.15285778,7.427672863,7.405715942,8.3462286,24.02231661,32.04803085,10.55646292,977.388916,0.067478679,63.45562872
6077,143388,14.93495337,6.887073994,7.22979641,8.132364273,20.16261546,31.76987076,15.89548969,860.0773926,0.067025974,54.45188927
6078,143395,11.82319164,3.745993853,4.525265694,6.760642052,18.59398588,35.07484436,17.82645098,795.1287231,0.075844407,57.18119317
6079,143423,14.40461127,3.54719758,4.099919796,7.475888729,23.01788266,36.85893631,13.46136252,911.0731812,0.094810352,51.8992744
6080,143430,13.07135391,2.022302628,2.417629719,7.234549522,17.9788723,37.98861694,17.75112343,843.831604,0.108534873,55.34659662
6081,143437,10.30978584,2.017771721,2.620475292,7.711654186,19.92391141,38.64857864,16.68964767,942.5693359,0.109292313,74.79936348
6082,143458,12.74657599,5.959363937,6.627938271,8.302709579,14.2247963,27.35367203,21.4630146,527.0391235,0.02271848,65.13678328
6083,143465,12.5614446,7.116913795,7.416888714,9.031802177,13.28734557,21.03475952,31.36696243,493.1030579,0.043603402,71.90098324
6084,143472,15.35217253,2.792061806,3.322030783,7.815419674,10.85722446,28.47950554,31.14454778,487.3546143,0.076123752,50.90758104
6085,143479,15.71517467,1.453895092,1.968722224,7.184567928,9.430033048,30.66396332,30.30679385,451.2443237,0.088502862,45.71739148
6086,143486,15.2203598,1.350932121,1.924512386,6.754530907,9.659921964,29.82365417,28.626393,441.5068359,0.089039296,44.3782604
6087,143493,16.69637871,1.649808645,2.503314972,6.997931957,9.166411718,28.23851776,27.36888059,457.4880981,0.078391291,41.91287272
6088,143500,18.90325483,3.917648077,5.130475044,8.077259064,6.861094793,20.07609177,23.29901505,429.8269653,0.0589252,42.72946187
6089,143507,17.90428797,3.636549234,4.661629677,8.270690918,6.582567851,20.64115334,26.16671626,438.5164795,0.067868374,46.19391137
6090,143514,12.68818124,1.276864171,2.245611191,6.401080132,9.693158468,33.85111237,30.8756237,492.5561829,0.097951375,50.44915429
6091,143521,10.0563825,0.436611116,1.449216127,5.874111176,13.57922586,40.8690567,29.67859904,512.2086182,0.105567977,58.4117716
6092,143528,11.52424908,0.48032099,2.036938429,7.059037209,12.40821807,37.77947617,29.5859979,490.3566589,0.113544211,61.2537716
6093,143535,12.82481893,1.125419736,2.704635859,7.475598812,10.48319753,32.52377701,30.3582592,472.7385559,0.107094988,58.29009246
6094,143542,12.36061351,1.629746914,2.37669754,6.929401398,11.15524896,31.12539482,31.42790413,479.0414124,0.106121063,56.06033548
6095,143549,10.65908209,0.999839485,1.191376567,5.411444664,13.05553468,35.84921646,32.3449707,513.5929565,0.116003983,50.76839277
6096,143556,10.24529425,0.456216037,0.430543214,4.864642143,14.49380461,39.05604172,31.30574417,537.1480103,0.125722155,47.48172208
6097,143563,12.7726628,0.227129623,0.333407402,5.847345352,12.50031058,39.50503159,30.86771266,547.8726807,0.125315338,45.78015911
6098,143570,15.83624681,0.05971605,0.996425927,6.526024342,10.75035763,38.97630692,29.68913396,538.1504517,0.115507588,41.20941294
6099,143577,15.25999959,0.595092595,2.289839506,5.673672676,9.235872269,31.85209846,26.30859693,464.4777832,0.088681251,37.18003163
6100,143584,12.22161674,1.236320972,3.024530888,5.245598793,9.503512383,27.10115433,26.89349047,448.5298462,0.080219142,42.92066183
6101,143591,10.11296082,1.570882678,2.93639493,6.0747962,13.05505371,30.2005558,29.57382329,466.274231,0.093133956,60.06941301
6102,143598,10.56179237,1.15591979,1.923098803,6.120753288,14.19454734,34.15792084,30.80440712,509.7653503,0.09362784,57.95184256
6103,143605,11.27179209,0.954055607,1.844395041,5.698475361,14.3456974,36.82085419,31.39979172,560.378418,0.103037894,50.55518513
6104,143612,11.80376561,1.05629015,2.10643816,6.581068039,13.94644229,38.4136734,30.97938474,590.0380859,0.116057791,55.75397084
6105,143619,12.46675491,0.817808628,1.776925921,7.17213583,13.15346718,37.4242897,30.66049194,560.6674805,0.125806019,57.53009408
6106,143626,13.45420774,1.103012323,1.858796358,7.673098564,12.70902252,35.20016098,29.50410525,537.3248901,0.101150252,57.03121814
6107,143633,11.3375597,4.930104733,5.50993824,8.616648674,14.04792404,26.42868423,26.37258021,509.3493042,0.048729341,76.00091115
6108,143647,10.08750216,1.555067897,2.106370449,5.276203632,14.31742573,37.84821701,24.6736749,516.2087402,0.044704068,52.30436185
6109,143668,10.02232488,0.974456787,1.552746892,3.580827236,10.70710468,34.71372223,21.7741394,479.4676819,0.024863873,35.72850889
6110,143675,10.97774283,1.450450659,2.079586506,4.191395283,8.144113223,28.38975906,22.55930646,425.4023438,0.036988907,38.18084781
6111,143696,10.77302869,0.565141976,1.916487694,6.472524643,12.31981309,37.2871666,27.55657005,523.9031372,0.116452038,60.08082618
6112,144053,14.43703715,6.141110897,7.903333187,8.686666489,21.50888888,36.21666718,18.53518486,970.1045532,0.042925514,60.16931589
6113,144060,16.18666649,5.420000076,6.097777843,8.691111565,21.98555565,32.57333374,18.44444466,928.730896,0.047681801,53.6930292
6114,144109,12.11370405,3.25888896,4.535555363,7.008888721,29.47925949,34.39222336,7.634814739,991.4736938,0.084988661,57.85917086
6115,144221,10.43962955,0.465555549,0.404444456,5.131111145,3.279999971,31.76888847,25.5040741,591.5534058,0.09866745,49.1503182
6116,144228,11.48888874,2.074444532,2.053333282,5.705555439,2.380370378,24.96555519,25.24925995,499.4351196,0.099519499,49.66150833
6117,144242,10.6899999,0.385555565,1.064444423,5.228888988,8.281111081,31.33222198,24.60037041,539.1976929,0.128467262,48.91383572
6118,144284,10.60558224,1.433722138,1.540487647,5.952105045,19.95720609,34.17586517,13.56950219,857.5952148,0.104204886,56.12237888
6119,144291,15.025424,2.946876526,2.947944403,6.765382767,11.29117711,28.80092049,17.00883357,693.131897,0.09900818,45.0262353
6120,144298,18.12150764,8.29338932,7.905697346,8.761481285,6.227187157,20.47164154,17.32083893,677.3453979,0.085520886,48.34852296
6121,144305,18.96902084,10.12151909,9.672252655,9.587302208,3.580510298,15.69479656,16.50108083,580.168457,0.076326691,50.54189295
6122,144312,16.30016581,6.269296169,6.306858063,7.710006237,5.128368378,19.48200607,19.44992193,551.3501587,0.080414154,47.3001706
6123,144319,13.26570988,2.71895051,2.895388842,5.384919643,7.704973221,25.71483994,22.05440013,575.2269287,0.088249393,40.5927741
6124,144326,14.00711314,1.079740763,1.939709902,5.505691528,8.077197393,28.65752411,23.60540136,629.2559814,0.102910742,39.30639721
6125,144333,12.32004929,0.670524716,2.166808605,5.348987579,12.0543108,27.58083916,21.3921051,733.0145874,0.109815829,43.41693329
6126,144347,12.0711937,1.223277807,1.720179081,4.212191582,18.31432533,30.02874565,13.02967072,893.4921265,0.111269698,34.89457371
6127,144354,10.97562949,1.406833291,1.592333317,4.788327217,13.04989751,27.00897598,14.96999168,708.1430054,0.106965937,43.62690288
6128,144361,10.14200401,2.250135899,2.104765415,4.981752872,14.77566497,28.33679008,14.06390762,730.0801392,0.098493621,49.12000494
6129,144368,12.53242366,3.440691471,3.505154371,6.450481415,21.43354479,32.89937592,11.71508026,777.4287109,0.085566357,51.47034279
6130,144375,13.48858039,2.64428401,2.812530994,5.888438225,21.06933467,35.23599243,15.84814835,760.4735718,0.083580509,43.65498856
6131,144382,12.62068907,1.175561786,1.396981478,5.279864311,21.85496712,38.51021194,16.03419367,767.6132202,0.09831918,41.83499237
6132,144389,11.34807777,0.696672857,0.852160513,4.726691246,26.3084259,42.14207077,14.12684981,842.7467041,0.098903835,41.65191092
6133,144396,12.40937424,0.596722245,0.842827201,5.283981323,24.35304515,42.46630859,17.01124064,844.5709229,0.102930441,42.58056226
6134,144403,13.96760496,1.041623473,1.925228477,6.646968842,20.51493835,39.15587234,17.32626343,804.5440674,0.093251318,47.58846533
6135,144410,13.65092977,1.265432119,2.773450613,7.575851917,19.16123899,34.53466797,15.5583849,791.932312,0.087141648,55.49696647
6136,144417,11.45441564,0.895802438,2.096623421,6.264216423,19.65019162,36.52661133,17.25660642,844.7472534,0.096233182,54.68822348
6137,144424,11.01296107,1.637790084,2.466802597,5.786709785,22.29638036,38.48801041,17.07322629,900.6361084,0.091416657,52.54454046
6138,144431,13.21756808,2.512351751,3.241802454,6.59728384,21.31409073,36.50060272,14.97300816,888.2168579,0.092989363,49.91299307
6139,144438,14.47418531,1.551129699,2.304592609,6.439592361,17.32703908,36.16355515,17.65268071,788.71698,0.096625634,44.49018874
6140,144445,13.17738279,0.848493814,1.824129581,6.09368515,17.80774117,38.06930923,18.56317075,754.3984985,0.095613122,46.24351625
6141,144452,11.54088052,1.413061738,2.423716068,6.42383337,19.30475108,38.46080017,17.44891167,880.7938232,0.091432117,55.66155337
6142,144459,10.28274091,3.15298748,4.054969311,7.311802387,20.51633898,35.62696075,15.21476364,953.8190308,0.087255895,71.10752328
6143,144466,10.02913793,5.013401508,5.70124054,8.471141815,25.95240402,34.18044281,11.28191153,1039.36377,0.071030706,84.46530375
6144,144501,12.53241952,4.313240528,5.323956966,7.744333744,13.3721892,29.91009903,25.82087898,542.2774048,0.031457834,61.79440235
6145,144508,14.14335155,2.055061579,3.455302477,6.874864101,12.08228366,30.27226639,21.23837407,499.6842957,0.034318615,48.60845094
6146,144515,11.24405766,2.54812336,3.785654306,6.190308571,11.99897544,25.28302383,18.59652901,482.5454712,0.02885825,55.05404508
6147,144536,12.03682295,4.46843195,4.896857738,8.021678925,12.57756615,25.80125237,29.80456988,491.1240845,0.060867701,66.64282556
6148,144543,13.62914371,1.050598741,1.549098849,6.240012646,11.5865558,32.41166687,28.44982084,469.8162842,0.080520742,45.78433375
6149,144550,15.2509381,0.538160503,0.793197572,5.552821159,10.84799353,34.62612534,28.00499852,468.7661438,0.089782484,36.4097023
6150,144557,16.39740372,1.104327202,1.665407419,5.75758028,9.952956835,32.67686844,27.04017258,479.8222961,0.08615993,35.11275553
6151,144564,17.96522649,2.703203678,3.701129436,6.724530697,9.348617236,25.8924942,24.66959063,463.6099243,0.06328813,37.43081503
6152,144571,18.66469765,3.846530914,5.155321121,8.040259361,8.043380419,20.69201851,25.42734337,435.6238098,0.055363465,43.07736194
6153,144578,15.74320157,2.996697426,4.10571003,8.117598534,8.782119115,24.27899933,28.63674482,445.601532,0.071047962,51.56256493
6154,144585,14.26794847,1.386839509,2.60930872,8.105648041,10.32709694,32.75851822,29.94355965,482.1000671,0.086652629,56.81018584
6155,144592,16.15470187,1.409493804,3.323530912,7.815252781,10.85507615,31.36946297,27.90307681,455.1640015,0.088385351,48.37757357
6156,144599,17.07630221,1.800265431,4.161518574,8.297586441,10.0180041,27.5755558,28.27414258,459.7397766,0.094480924,48.59123678
6157,144606,14.82962767,1.244567871,2.734722137,7.884197712,9.715650241,32.13472748,32.31983439,482.8371277,0.11607039,53.1651764
6158,144613,11.35268084,0.53791976,1.160771608,5.725296497,11.78320567,38.35638809,35.17072042,510.5083008,0.140776873,50.43122921
6159,144627,11.25763798,0.149734572,0.570037067,5.145623684,13.25080045,40.70837021,33.12247086,614.7047119,0.123949364,45.7078447
6160,144634,14.61426099,0.206191361,1.219228387,6.253221989,11.61962382,39.04663467,30.43489901,539.2019653,0.110132337,42.78849264
6161,144641,16.56993421,0.233401224,1.667740703,6.73399353,9.908806165,35.98585892,28.94985644,472.6476746,0.094118819,40.63983263
6162,144648,14.45258649,0.828888893,2.094894886,6.184857845,9.550643921,31.5271225,28.03384145,449.6369324,0.081328496,42.79412442
6163,144655,11.25608412,2.06956172,3.435117245,6.571290016,11.95868746,29.11672783,30.0792923,489.5875549,0.099281579,58.37989432
6164,144662,12.74872621,2.310351849,3.06008029,7.15227747,12.92033545,31.85048676,31.29483922,538.347229,0.105587304,56.10189875
6165,144669,12.91485405,0.974425912,1.897203684,6.225487709,12.41947746,38.57796478,31.57048734,546.9530029,0.113486134,48.20408876
6166,144683,10.74492804,0.309277773,1.111296296,5.647938251,13.67144871,40.74314499,30.89344152,544.8807983,0.122836933,52.56376059
6167,144690,12.09365209,0.651197493,1.310333371,6.334506512,12.2609609,37.86920547,30.13732465,512.1537476,0.096058972,52.37877247
6168,144725,13.72296906,0.091512345,0.659358025,4.879172802,10.85961914,39.48529053,28.67969322,515.7681274,0.085105143,35.5547898
6169,144732,13.46708266,0.065753087,1.095567942,3.709401369,7.773271561,38.24119949,28.00846481,525.4030762,0.054753315,27.54420882
6170,144739,11.76514816,0.196870372,1.562907457,2.705993652,5.816148281,35.98885345,24.74138514,505.2598572,0.028032271,23.00008138
6171,145117,19.2148145,8.923333168,8.668889046,9.841111183,18.86703682,28.58222198,18.0733331,928.4319458,0.066119678,51.21626951
6172,145124,14.71888924,5.026666641,5.152222157,7.081110954,18.5040741,31.98111153,19.77592595,861.2354736,0.079340249,48.10900361
6173,145145,11.65370369,1.466666698,0.918888867,3.712222338,17.3544445,33.92222214,20.59888903,857.598999,0.107685432,31.85444247
6174,145152,13.99259249,1.383333325,1.112222195,7.228888988,18.19629606,34.36999893,21.78888893,909.3519897,0.117306702,51.66225624
6175,145173,14.79333337,7.064444542,8.887777328,9.707777977,28.11962954,28.03666687,0.208888888,1066.411255,0.05818354,65.62265402
6176,145180,17.8429629,10.31000042,11.84333324,12.29333305,23.60518519,25.39444351,0.100740741,1069.733887,0.048000924,68.89737496
6177,145194,10.1907409,9.498888969,10.13222218,10.54222202,29.60407384,32.27777863,4.568888982,1077.707642,0.051046763,103.4490242
6178,145236,14.69222228,1.028888941,2.0022223,7.945555687,12.34333324,31.14111137,26.09592565,796.8867798,0.096895769,54.08001279
6179,145243,17.60111109,1.148888946,3.732222319,9.063333511,15.37444433,30.36888885,20.24259249,822.1189575,0.107175998,51.49296236
6180,145250,11.39444447,3.807777882,2.062222242,5.577777863,17.81925901,27.52555466,17.84370359,681.2848511,0.099765487,48.95173152
6181,145334,11.12391154,2.534154415,3.199364185,8.194506645,20.94609261,36.46117783,16.11520576,812.1706543,0.110781513,73.66569409
6182,145341,13.50527795,3.829648256,4.375320911,8.277690887,15.6100661,33.46137238,20.00881068,793.9199219,0.095058523,61.29226601
6183,145348,18.72247314,7.708679199,8.340679169,10.89662266,11.81961091,24.55937004,15.15961933,766.064209,0.079882443,58.20076532
6184,145355,20.0650781,9.599252701,9.929888725,11.68328381,8.915740649,20.65111732,15.71533966,729.9075317,0.072996408,58.22695405
6185,145362,21.57427343,10.70721626,10.42848778,10.6420927,4.467152278,15.1498518,16.18821971,611.0934448,0.075114138,49.32769922
6186,145369,13.44144281,2.334592581,2.92795682,5.459111214,7.964742819,27.15007973,21.36997477,576.7678223,0.085266218,40.61402702
6187,145376,15.17725754,1.557296395,2.956568003,6.238783836,7.079827309,26.75956726,24.50582059,612.5139771,0.10554035,41.1061341
6188,145383,15.93999831,0.982895076,3.398351908,6.876154423,8.709321022,25.08444405,21.48547935,676.2347412,0.120029688,43.13773621
6189,145390,14.08972613,0.932432115,2.679759264,6.230574131,9.343804677,25.95024681,19.67964617,673.796814,0.117228143,44.22069012
6190,145397,11.21362527,1.040555477,1.661567926,5.275648117,9.397306124,28.11300659,20.39260864,642.0413208,0.110264607,47.04676667
6191,145404,11.40850194,3.687271595,3.698024511,5.724462986,13.1808904,25.00525856,14.12560336,775.0395508,0.095082529,50.17716625
6192,145411,14.50837453,3.471086502,3.379018545,6.426228523,20.56390762,33.78851318,14.30390549,756.2952271,0.095092244,44.29323567
6193,145418,15.11675485,1.321086407,1.387858033,5.300098896,22.73017883,36.73373032,13.85602061,803.4118652,0.100706413,35.06108916
6194,145425,18.26113129,1.164154291,1.694012403,6.391586304,18.67152723,34.88512421,17.94022624,760.5818481,0.105658084,35.0010424
6195,145432,16.96209876,1.349660516,2.400530815,6.667401314,15.84915638,33.53866196,19.01855342,726.7597656,0.089403763,39.30764352
6196,145439,15.65925916,0.778543234,2.060753107,6.531246662,15.60122013,34.5106163,19.62326558,690.5299072,0.089478537,41.70852909
6197,145446,16.60871887,0.676901221,2.742376566,6.837376595,15.08756193,33.63330841,19.68465233,716.8738403,0.090108812,41.16739315
6198,145453,15.29361534,1.140296221,2.923345566,5.961765766,16.40011533,31.86077118,19.11466916,780.6541748,0.081618428,38.98205645
6199,145460,14.43812116,1.50183332,2.38461113,5.595395088,17.16076597,32.00796127,18.70053673,749.9383545,0.083588205,38.75431593
6200,145467,14.29650211,1.473265409,2.259240627,5.903617382,16.52831268,32.48464203,17.44102033,694.0765381,0.087911308,41.29413849
6201,145474,13.78789298,1.647660494,2.6413517,6.22168541,16.26097552,31.71441269,16.20214017,701.760437,0.092215888,45.12426532
6202,145481,13.78676351,1.985012412,3.285870314,7.997561932,16.75580088,30.76202393,15.30801201,761.8902588,0.092189081,58.00898758
6203,145488,13.39005566,3.476994038,4.609561443,8.806962967,17.63636017,30.73489571,15.30339877,842.8900757,0.088830814,65.77241494
6204,145495,10.13120365,1.631660581,1.973166704,5.579808712,20.11620585,37.90148926,18.45675913,888.4925537,0.086378537,55.07547675
6205,145502,10.61313375,2.032512426,2.28903079,5.838432312,20.60147731,36.91466522,18.50445493,917.9140625,0.082874134,55.01138919
6206,145509,10.67972024,3.684426069,3.451987505,5.747919559,19.8225886,33.30368042,21.62406349,906.7950439,0.074953824,53.82088134
6207,145516,10.72695669,5.505931854,5.970283985,7.399672985,15.71137015,27.11272812,23.36447843,557.4949951,0.026590083,68.98203472
6208,145523,13.07407379,2.806469202,4.01163578,6.772549629,12.72681713,28.5526104,21.36045074,529.2490845,0.030380109,51.80137222
6209,145530,10.76784992,2.980092525,4.595808506,5.949320793,11.27650833,23.5160923,19.44063759,503.7111511,0.01770339,55.25077742
6210,145537,11.00797335,3.725401163,4.140006065,7.843500137,11.86864821,29.86262894,32.12167994,505.5799866,0.072705857,71.25289902
6211,145544,11.37908649,0.67116046,0.94501853,6.286654472,11.65697702,38.25914764,31.30303319,514.2774658,0.091998957,55.2474443
6212,145551,12.8844897,0.451530844,0.693759263,5.947876453,11.35493024,40.32227325,30.98688952,526.6531982,0.10326954,46.16307354
6213,145558,14.17271805,0.728975296,1.2157408,5.786364079,10.37501431,37.10768509,29.18419266,505.7664795,0.09682782,40.82748319
6214,145565,15.46843402,2.464265585,3.375154257,6.476117134,10.10038249,29.77721596,26.42901866,486.3009949,0.070448279,41.86666296
6215,145572,17.23489316,4.780382633,6.495691299,8.166956902,9.504849752,22.33729744,23.39558029,462.0301514,0.046297926,47.38617654
6216,145579,16.98909505,4.353172779,6.092555523,8.30414772,7.862549305,19.58174706,24.64523697,435.4151001,0.045218136,48.87928224
6217,145586,15.78714212,3.294932127,5.00601244,8.595444679,9.141506195,22.50775337,27.2180659,436.5308838,0.062248349,54.4458561
6218,145593,15.52536647,3.026987553,5.355870247,9.550988197,10.25483704,27.6139698,28.30438741,443.7769775,0.081579231,61.51860066
6219,145600,15.61148961,2.90572834,4.815308571,9.214852333,11.17916457,30.12896919,28.38870748,490.6599426,0.109095007,59.02609271
6220,145607,15.17072042,2.294728518,3.444129705,7.642043114,11.88994439,31.46729088,29.47403463,488.7492371,0.122575291,50.37363357
6221,145614,13.34258016,1.266067982,2.060154438,5.698419571,11.9191726,34.44240952,32.15724691,482.9494629,0.136001468,42.70852791
6222,145621,10.11857001,0.404246926,0.837895036,4.894203663,11.93344434,37.63965607,35.71123886,537.1309814,0.142073587,48.36853091
6223,145628,11.51496887,0.321697533,0.625642002,5.757919788,12.96503703,37.926548,33.81626638,613.1854858,0.12952733,50.00378075
6224,145635,13.76395067,0.360956788,0.787814796,6.177030563,13.0812308,37.27425385,30.62751579,574.5166016,0.109708615,44.87832537
6225,145642,14.52087847,0.180074066,1.170938253,6.218747139,11.69892788,37.49764252,29.86324883,500.1704407,0.10132324,42.82624602
6226,145649,13.5051295,0.589709878,2.107537031,5.844901085,9.811267217,32.60795212,28.72647158,448.4982605,0.086165667,43.27911914
